race_date,venue_code,race_no,lane,finish,is_win,is_top3,course_base_winrate,rank_num,age,weight,flying_count,late_count,avg_start_time,win_rate_all,win_rate_2,win_rate_3,local_win_rate,local_win_rate_2,local_win_rate_3,motor_2rate,boat_2rate
20260301,07,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,7,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,7,6,6.0,0.0,0.0,0.033,2,29.0,47.0,0,0,0.19,4.74,25.71,47.62,4.67,22.22,44.44,36.26,27.27
20260301,07,7,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,7,3,1.0,1.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,8,1,1.0,1.0,1.0,0.555,2,45.0,55.5,0,0,0.17,3.69,16.92,26.15,5.9,46.67,60.0,39.17,24.17
20260301,07,8,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,8,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260301,07,8,2,2.0,0.0,1.0,0.154,4,46.0,52.0,0,0,0.16,6.56,44.29,60.71,6.83,58.33,66.67,33.33,34.59
20260301,07,8,6,4.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260301,07,8,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,8,3,6.0,0.0,0.0,0.114,2,56.0,52.7,0,0,0.19,4.29,19.23,43.59,0.0,0.0,0.0,41.46,32.79
20260301,07,8,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,8,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,8,4,3.0,0.0,1.0,0.087,2,40.0,52.7,0,0,0.17,4.45,20.55,39.73,5.12,23.53,41.18,32.87,34.35
20260301,07,8,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,8,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,8,5,5.0,0.0,0.0,0.057,3,54.0,52.0,1,0,0.13,4.18,19.18,39.73,5.06,31.25,56.25,40.52,28.37
20260301,07,8,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,8,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,8,6,4.0,0.0,0.0,0.033,1,37.0,47.0,0,0,,4.6,34.62,42.31,5.63,37.5,56.25,47.41,31.75
20260301,07,8,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,8,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,9,1,2.0,0.0,1.0,0.555,3,29.0,53.9,0,0,0.15,6.04,44.53,65.63,6.06,50.0,66.67,34.72,38.89
20260301,07,9,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,9,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,9,2,4.0,0.0,0.0,0.154,2,38.0,52.7,0,0,0.14,4.65,30.61,43.88,0.0,0.0,0.0,34.13,32.5
20260301,07,9,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,9,6,1.0,1.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260301,07,9,3,6.0,0.0,0.0,0.114,2,60.0,52.7,0,0,0.17,4.37,20.88,36.26,4.19,16.67,33.33,30.72,41.41
20260301,07,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,9,4,5.0,0.0,0.0,0.087,2,41.0,53.0,0,0,0.14,5.13,29.73,47.75,4.26,21.05,31.58,31.94,32.11
20260301,07,9,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,9,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,9,5,3.0,0.0,1.0,0.057,2,50.0,54.1,0,0,0.18,3.12,8.6,21.51,4.35,25.45,38.18,42.98,43.62
20260301,07,9,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,9,5,3.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,9,6,1.0,1.0,1.0,0.033,4,46.0,52.2,0,0,0.13,6.63,42.65,59.56,5.56,33.33,33.33,42.74,31.88
20260301,07,9,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,9,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,10,1,1.0,1.0,1.0,0.555,4,37.0,52.4,0,0,0.14,6.77,46.09,64.35,7.54,58.7,69.57,44.92,33.33
20260301,07,10,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,10,2,5.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,10,2,5.0,0.0,0.0,0.154,2,29.0,53.8,0,0,0.16,5.0,29.33,53.33,3.79,14.71,26.47,40.28,31.11
20260301,07,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,10,5,2.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,10,3,6.0,0.0,0.0,0.114,3,36.0,47.1,1,0,0.17,5.2,38.67,48.0,5.75,42.86,60.71,40.5,33.09
20260301,07,10,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,10,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,10,4,3.0,0.0,1.0,0.087,3,45.0,55.2,0,0,0.17,5.73,42.86,60.71,5.21,33.33,54.17,36.54,27.03
20260301,07,10,5,2.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,10,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,10,5,2.0,0.0,1.0,0.057,2,39.0,52.0,0,0,0.16,5.69,37.36,54.95,4.55,36.36,40.91,33.73,30.09
20260301,07,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,10,3,6.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,10,6,4.0,0.0,0.0,0.033,2,47.0,55.7,0,0,0.22,3.99,19.44,34.72,3.0,11.76,17.65,37.8,44.83
20260301,07,10,4,3.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,10,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,1,2.0,0.0,1.0,0.555,4,38.0,52.2,1,0,0.14,6.19,45.22,67.83,6.65,55.0,60.0,37.58,31.25
20260301,07,11,2,5.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,11,2,5.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,11,2,5.0,0.0,0.0,0.154,2,39.0,54.1,0,0,0.15,5.22,35.05,51.55,4.18,22.73,36.36,34.21,32.0
20260301,07,11,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,3,4.0,0.0,0.0,0.114,2,47.0,53.4,0,0,0.13,5.21,29.89,51.72,7.3,50.0,70.0,30.61,37.76
20260301,07,11,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,11,2,5.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,11,4,1.0,1.0,1.0,0.087,3,39.0,52.0,0,0,0.18,6.53,50.0,70.9,6.69,50.82,73.77,46.83,38.71
20260301,07,11,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,5,3.0,0.0,1.0,0.057,3,47.0,56.7,0,0,0.15,5.85,39.71,57.35,5.55,36.36,63.64,35.03,31.07
20260301,07,11,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,11,1,2.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,11,6,6.0,0.0,0.0,0.033,3,25.0,45.5,0,0,0.19,6.06,40.0,60.91,4.44,18.75,43.75,40.68,48.68
20260301,07,11,2,5.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,11,3,4.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,12,1,1.0,1.0,1.0,0.555,4,46.0,52.0,0,0,0.16,6.56,44.29,60.71,6.83,58.33,66.67,33.33,34.59
20260301,07,12,6,3.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260301,07,12,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,12,2,4.0,0.0,0.0,0.154,2,47.0,52.1,0,0,0.18,5.23,30.63,49.55,0.0,0.0,0.0,36.05,28.33
20260301,07,12,3,5.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,12,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,12,3,5.0,0.0,0.0,0.114,4,43.0,52.8,0,0,0.17,6.26,45.61,66.67,5.71,35.71,50.0,31.43,40.0
20260301,07,12,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260301,07,12,6,3.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260301,07,12,4,2.0,0.0,1.0,0.087,3,48.0,56.5,0,0,0.15,6.06,41.73,61.42,5.4,31.43,51.43,42.03,39.37
20260301,07,12,5,6.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260301,07,12,4,2.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,12,5,6.0,0.0,0.0,0.057,2,52.0,55.2,0,0,0.16,3.98,18.75,37.5,3.76,17.65,29.41,43.22,40.0
20260301,07,12,3,5.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260301,07,12,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260301,07,12,6,3.0,0.0,1.0,0.033,3,36.0,53.5,0,0,0.15,6.29,43.66,68.31,6.5,41.67,75.0,38.41,27.62
20260301,07,12,4,2.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260301,07,12,3,5.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,1,1,3.0,0.0,1.0,0.555,2,50.0,54.3,0,0,0.18,3.12,8.6,21.51,4.35,25.45,38.18,42.98,43.62
20260302,07,1,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,1,5,2.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,1,2,5.0,0.0,0.0,0.154,2,38.0,52.1,0,0,0.18,4.69,26.37,41.76,4.67,16.67,44.44,42.07,34.43
20260302,07,1,1,3.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,1,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,1,3,4.0,0.0,0.0,0.114,2,50.0,54.9,0,0,0.17,4.51,22.33,42.72,3.84,9.68,38.71,35.33,29.31
20260302,07,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,1,4,1.0,1.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,1,4,1.0,1.0,1.0,0.087,2,39.0,52.0,0,0,0.16,5.69,37.36,54.95,4.55,36.36,40.91,33.73,30.09
20260302,07,1,1,3.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,1,3,4.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,1,5,2.0,0.0,1.0,0.057,2,53.0,52.0,0,0,0.18,3.68,17.57,27.03,4.93,28.57,42.86,29.69,21.31
20260302,07,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,1,5,2.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,1,6,6.0,0.0,0.0,0.033,2,24.0,47.0,0,0,0.21,2.39,3.13,9.38,1.8,10.0,10.0,33.33,28.79
20260302,07,1,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,1,5,2.0,0.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,2,1,4.0,0.0,0.0,0.555,1,30.0,49.3,0,0,0.14,4.08,22.64,35.85,0.0,0.0,0.0,34.81,25.24
20260302,07,2,6,3.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,2,3,1.0,1.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,2,2,2.0,0.0,1.0,0.154,2,43.0,52.3,0,0,0.16,4.72,26.67,50.67,3.75,12.5,25.0,29.06,37.41
20260302,07,2,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,2,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,2,3,1.0,1.0,1.0,0.114,3,45.0,55.2,0,0,0.17,5.73,42.86,60.71,5.21,33.33,54.17,36.54,27.03
20260302,07,2,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,2,3,1.0,1.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,2,4,6.0,0.0,0.0,0.087,2,53.0,47.4,1,0,0.16,3.85,19.12,29.41,5.67,33.33,66.67,36.77,33.06
20260302,07,2,6,3.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,2,5,5.0,0.0,0.0,0.057,2,47.0,55.3,0,0,0.22,3.99,19.44,34.72,3.0,11.76,17.65,37.8,44.83
20260302,07,2,4,6.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,2,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,2,6,3.0,0.0,1.0,0.033,2,59.0,50.0,1,0,0.18,4.51,25.0,34.72,6.67,55.56,66.67,32.91,44.67
20260302,07,2,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,2,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,3,1,3.0,0.0,1.0,0.555,2,52.0,55.1,0,0,0.16,3.98,18.75,37.5,3.76,17.65,29.41,43.22,40.0
20260302,07,3,3,4.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,3,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,3,2,2.0,0.0,1.0,0.154,2,47.0,53.0,0,0,0.13,5.21,29.89,51.72,7.3,50.0,70.0,30.61,37.76
20260302,07,3,4,6.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,3,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,3,3,4.0,0.0,0.0,0.114,3,36.0,54.5,0,0,0.16,5.66,39.05,58.1,4.91,18.18,45.45,37.88,29.77
20260302,07,3,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,3,6,5.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,3,4,6.0,0.0,0.0,0.087,2,29.0,47.0,0,0,0.19,4.74,25.71,47.62,4.67,22.22,44.44,36.26,27.27
20260302,07,3,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,3,3,4.0,0.0,0.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,3,5,1.0,1.0,1.0,0.057,3,39.0,52.0,0,0,0.18,6.53,50.0,70.9,6.69,50.82,73.77,46.83,30.61
20260302,07,3,1,3.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,3,1,3.0,0.0,1.0,0.555,1,,,0,0,1.0,,,,,,,,
20260302,07,3,6,5.0,0.0,0.0,0.033,1,24.0,54.7,1,0,0.19,1.21,0.0,0.0,0.0,0.0,0.0,40.65,27.19
20260302,07,3,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,3,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,4,1,5.0,0.0,0.0,0.555,2,47.0,52.0,0,0,0.18,5.23,30.63,49.55,0.0,0.0,0.0,36.05,28.33
20260302,07,4,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,4,1,5.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,4,2,4.0,0.0,0.0,0.154,3,36.0,47.1,1,0,0.17,5.2,38.67,48.0,5.75,42.86,60.71,40.5,33.09
20260302,07,4,4,2.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,4,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,4,3,3.0,0.0,1.0,0.114,3,47.0,56.5,0,0,0.15,5.85,39.71,57.35,5.55,36.36,63.64,35.03,31.07
20260302,07,4,4,2.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,4,1,5.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,4,4,2.0,0.0,1.0,0.087,2,45.0,55.1,0,0,0.17,3.69,16.92,26.15,5.9,46.67,60.0,39.17,24.17
20260302,07,4,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,4,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,4,5,1.0,1.0,1.0,0.057,2,27.0,46.5,0,0,0.14,4.81,30.85,44.68,4.14,25.0,28.57,34.12,27.43
20260302,07,4,2,4.0,0.0,0.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,4,4,2.0,0.0,1.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,4,6,6.0,0.0,0.0,0.033,2,42.0,56.0,0,0,0.19,4.14,16.9,40.85,5.0,22.22,44.44,32.54,34.85
20260302,07,4,5,1.0,1.0,1.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,4,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,5,1,6.0,0.0,0.0,0.555,2,50.0,54.9,0,0,0.17,4.51,22.33,42.72,3.84,9.68,38.71,35.33,29.31
20260302,07,5,6,3.0,0.0,1.0,0.033,1,,,0,0,,3.0,,,,,,,
20260302,07,5,4,5.0,0.0,0.0,0.087,1,,,0,0,,4.0,,,,,,,
20260302,07,5,2,2.0,0.0,1.0,0.154,1,37.0,46.5,0,0,,4.6,34.62,42.31,5.63,37.5,56.25,47.41,31.75
20260302,07,5,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,5,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,5,3,1.0,1.0,1.0,0.114,3,48.0,56.0,0,0,0.15,6.06,41.73,61.42,5.4,31.43,51.43,42.03,39.37
20260302,07,5,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,5,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,5,4,5.0,0.0,0.0,0.087,2,38.0,52.6,0,0,0.14,4.65,30.61,43.88,0.0,0.0,0.0,34.13,32.5
20260302,07,5,1,6.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,5,6,3.0,0.0,1.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,5,5,4.0,0.0,0.0,0.057,4,38.0,52.1,1,0,0.14,6.19,45.22,67.83,6.65,55.0,60.0,37.58,31.25
20260302,07,5,2,2.0,0.0,1.0,0.154,1,,,0,0,1.0,,,,,,,,
20260302,07,5,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,5,6,3.0,0.0,1.0,0.033,2,56.0,52.5,0,0,0.19,4.29,19.23,43.59,0.0,0.0,0.0,41.46,32.79
20260302,07,5,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,5,4,5.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,6,1,6.0,0.0,0.0,0.555,2,41.0,52.7,0,0,0.14,5.13,29.73,47.75,4.26,21.05,31.58,31.94,32.11
20260302,07,6,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,2,40.0,52.6,0,0,0.17,4.45,20.55,39.73,5.12,23.53,41.18,32.87,34.35
20260302,07,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,6,3,2.0,0.0,1.0,0.114,3,29.0,54.1,0,0,0.15,6.04,44.53,65.63,6.06,50.0,66.67,34.72,38.89
20260302,07,6,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,6,4,4.0,0.0,0.0,0.087,2,37.0,55.3,0,0,0.17,3.58,12.12,30.3,3.31,3.13,21.88,42.66,32.11
20260302,07,6,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,6,5,5.0,0.0,0.0,0.057,2,24.0,47.0,0,0,0.21,2.39,3.13,9.38,1.8,10.0,10.0,33.33,28.79
20260302,07,6,6,1.0,1.0,1.0,0.033,1,,,0,0,,6.0,,,,,,,
20260302,07,6,5,5.0,0.0,0.0,0.057,1,,,0,0,,6.0,,,,,,,
20260302,07,6,6,1.0,1.0,1.0,0.033,4,37.0,52.4,0,0,0.14,6.77,46.09,64.35,7.54,58.7,69.57,44.92,33.33
20260302,07,6,3,2.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,6,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,7,1,3.0,0.0,1.0,0.555,3,54.0,52.0,1,0,0.13,4.18,19.18,39.73,5.06,31.25,56.25,40.52,28.37
20260302,07,7,2,2.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,7,1,3.0,0.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,7,2,2.0,0.0,1.0,0.154,2,60.0,52.7,0,0,0.17,4.37,20.88,36.26,4.19,16.67,33.33,30.72,41.41
20260302,07,7,4,6.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,7,4,6.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,7,3,1.0,1.0,1.0,0.114,4,49.0,52.5,1,0,0.15,6.04,45.56,61.11,6.0,42.86,71.43,30.0,41.91
20260302,07,7,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,7,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,7,4,6.0,0.0,0.0,0.087,2,43.0,52.3,0,0,0.16,4.72,26.67,50.67,3.75,12.5,25.0,29.06,37.41
20260302,07,7,1,3.0,0.0,1.0,0.555,1,,,0,0,,3.0,,,,,,,
20260302,07,7,5,4.0,0.0,0.0,0.057,1,,,0,0,,2.0,,,,,,,
20260302,07,7,5,4.0,0.0,0.0,0.057,2,38.0,52.1,0,0,0.18,4.69,26.37,41.76,4.67,16.67,44.44,42.07,34.43
20260302,07,7,1,3.0,0.0,1.0,0.555,1,,,0,0,,2.0,,,,,,,
20260302,07,7,4,6.0,0.0,0.0,0.087,1,,,0,0,,5.0,,,,,,,
20260302,07,7,6,5.0,0.0,0.0,0.033,1,29.0,52.8,0,0,0.18,4.21,17.14,38.57,0.0,0.0,0.0,32.12,30.51
20260302,07,7,5,4.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,7,6,5.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,8,1,4.0,0.0,0.0,0.555,2,27.0,46.5,0,0,0.14,4.81,30.85,44.68,4.14,25.0,28.57,34.12,27.43
20260302,07,8,2,3.0,0.0,1.0,0.154,1,,,0,0,,1.0,,,,,,,
20260302,07,8,4,6.0,0.0,0.0,0.087,1,,,0,0,,1.0,,,,,,,
20260302,07,8,2,3.0,0.0,1.0,0.154,2,47.0,55.3,0,0,0.22,3.99,19.44,34.72,3.0,11.76,17.65,37.8,44.83
20260302,07,8,4,6.0,0.0,0.0,0.087,1,,,0,0,,6.0,,,,,,,
20260302,07,8,1,4.0,0.0,0.0,0.555,1,,,0,0,,5.0,,,,,,,
20260302,07,8,3,1.0,1.0,1.0,0.114,4,46.0,52.0,0,0,0.13,6.63,42.65,59.56,5.56,33.33,33.33,42.74,31.88
20260302,07,8,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,8,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,8,4,6.0,0.0,0.0,0.087,2,52.0,55.1,0,0,0.16,3.98,18.75,37.5,3.76,17.65,29.41,43.22,40.0
20260302,07,8,3,1.0,1.0,1.0,0.114,1,,,0,0,,1.0,,,,,,,
20260302,07,8,2,3.0,0.0,1.0,0.154,1,,,0,0,,3.0,,,,,,,
20260302,07,8,5,5.0,0.0,0.0,0.057,3,25.0,45.5,0,0,0.19,6.06,40.0,60.91,4.44,18.75,43.75,40.68,48.68
20260302,07,8,2,3.0,0.0,1.0,0.154,1,,,0,0,,,,,,,,,
20260302,07,8,3,1.0,1.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,8,6,2.0,0.0,1.0,0.033,2,29.0,53.9,0,0,0.16,5.0,29.33,53.33,3.79,14.71,26.47,40.28,31.11
20260302,07,8,1,4.0,0.0,0.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,8,5,5.0,0.0,0.0,0.057,1,,,0,0,,,,,,,,,
20260302,07,9,1,1.0,1.0,1.0,0.555,3,36.0,53.4,0,0,0.15,6.29,43.66,68.31,6.5,41.67,75.0,38.41,27.62
20260302,07,9,4,4.0,0.0,0.0,0.087,1,,,0,0,,,,,,,,,
20260302,07,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,,,,,,,,
20260302,07,9,2,2.0,0.0,1.0,0.154,4,43.0,53.0,0,0,0.17,6.26,45.61,66.67,5.71,35.71,50.0,31.43,40.0
20260302,07,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,9,6,6.0,0.0,0.0,0.033,1,,,0,0,,,,,,,,,
20260302,07,9,3,3.0,0.0,1.0,0.114,1,30.0,49.3,0,0,0.14,4.08,22.64,35.85,0.0,0.0,0.0,34.81,25.24
20260302,07,9,6,6.0,0.0,0.0,0.033,1,,,0,0,,1.0,,,,,,,
20260302,07,9,3,3.0,0.0,1.0,0.114,1,,,0,0,,4.0,,,,,,,
20260302,07,9,4,4.0,0.0,0.0,0.087,2,39.0,54.0,0,0,0.15,5.22,35.05,51.55,4.18,22.73,36.36,34.21,32.0
20260302,07,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,9,1,1.0,1.0,1.0,0.555,1,,,0,0,,,,,,,,,
20260302,07,9,5,5.0,0.0,0.0,0.057,2,45.0,55.1,0,0,0.17,3.69,16.92,26.15,5.9,46.67,60.0,39.17,24.17
20260302,07,9,2,2.0,0.0,1.0,0.154,1,,,0,0,,5.0,,,,,,,
20260302,07,9,6,6.0,0.0,0.0,0.033,1,,,0,0,,2.0,,,,,,,
20260302,07,9,6,6.0,0.0,0.0,0.033,3,36.0,54.5,0,0,0.16,5.66,39.05,58.1,4.91,18.18,45.45,37.88,29.77
20260302,07,9,5,5.0,0.0,0.0,0.057,1,,,0,0,,3.0,,,,,,,
